CodItem,Desc Item,Category,Family,Speciality,Testing Cost
70004262,"LAGOSTA (F80), IGE RAST, SORO",CA,CORELAB,ALLERGY,6.98
70004463,"TRIGO SARRACENO (F11), IGE RAST, SORO",CA,CORELAB,ALLERGY,5.13
70000438,"CHAGAS (TRYPANOSOMA CRUZI), ANTICORPOS IGG, SORO, IE",CA,CORELAB,INFECTIOUS,4.61
70002372,"D-XILOSE, PROVA DE ABSORCAO 60', PLASMA",CA,CORELAB,BIOCHEMISTRY,8.47
70003346,"PRE-ALBUMINA, SORO/PLASMA",CA,CORELAB,BIOCHEMISTRY,24.98
70000654,"CASTANHA DO PARA (F18), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.84
70002769,"CROSS MATCH (PROVA CRUZADADA DE HISTOCOMPATIBIDADE),SANGUE",CA,GENETICS,BIOMOLECULAR,66.8
70007072,"BETA CAROTENO, DOSAGEM, SANGUE",CA,CORELAB,BIOCHEMISTRY,6.75
70008840,"GENE HFE, PESQUISA DE MUTAOES C282Y, H63D E S65C, PCR, SANG",CA,GENETICS,SPECIAL GENETICS,16.37
70001440,"INSULINA, ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,13.01
70004496,"LARVAS, PESQUISA, FEZES",CA,COPRO,PARASITOLOGY,4.03
70000179,"FATOR II, ATIVIDADE, PLASMA",CA,HEMATO,COAGULATION,21.95
70004285,"ERVILHA (F12), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.65
70000564,"GORDURA FECAL, DOSAGEM, FEZES DE 72 HORAS",CA,COPRO,SPECIAL COPRO,2.26
70005147,"AMPICILINA (C5), IGE RAST, SORO",CA,CORELAB,ALLERGY,34.71
70006767,"PROTEINA DE BENCE JONES, URINA",CA,URINE,SPECIAL,4.77
70000714,"ALGODAO (RT01), IGE RAST, SORO",CA,CORELAB,ALLERGY,5.68
70000624,"FATOR X, ATIVIDADE, PLASMA",CA,HEMATO,COAGULATION,8.8
70003563,"FERRO, CITOQUIMICA, MEDULA OSSEA",CA,HEMATO,CYTOMETRY,97.68
70003358,"LULA JAPONESA (F58), IGE RAST, SORO",CA,CORELAB,ALLERGY,3.38
70004302,"CEBOLA (F48), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.96
70004260,"CAFE (F221), IGE RAST, SORO",CA,CORELAB,ALLERGY,9.15
70004932,"CRYPTOCOCCUS SP, PESQUISA, DIVERSOS (XXX), TINTA DA CHINA",CA,MICROBIO,BACTEROSCOPY,4.77
70001530,"CRYPTOCOCCUS SP, PESQUISA QUANTITATIVA, LCR",CA,MICROBIO,BACTEROSCOPY,28.38
70001145,"GRUPO EX72-PENAS DE PERIQUITO+DE CANARIO+DE PINTASSILGO+DE PAPAGAIO, IGE, SORO",CA,CORELAB,ALLERGY,7.05
70004579,"BETA-2 GLICOPROTEINA I, ANTICORPOS IGM, SORO",CA,CORELAB,BIOCHEMISTRY,14.12
70000621,"BETA-2 GLICOPROTEINA I, ANTICORPOS IGG , SORO",CA,CORELAB,BIOCHEMISTRY,11.72
70003860,"SM -ENA, ANTICORPOS FRACAO, SORO",CA,CORELAB,IMMUNOHORMONE,3.92
70003550,"MERCURIO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,3.61
70004608,"FALCIZACAO (AFOICAMENTO), TESTE, SANGUE",CA,HEMATO,HEMATOCYTOLOGY,73.19
70005958,"CD3, LINFOCITOS T, SANGUE, CITOMETRIA DE FLUXO",CA,HEMATO,CYTOMETRY,35.77
70000118,"IMUNOFIXACAO DE PROTEINAS, SORO",CA,CORELAB,IMMUNOHORMONE,17.29
70004324,"TRICLOROCOMPOSTOS, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,1.29
70000757,"CARNE DE GALINHA (F83), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.6
70005278,"MICROALBUMINA, URINA DE 12 HORAS",CA,CORELAB,BIOCHEMISTRY,3.22
70001012,"PO CASEIRO (HP1), IGE, SORO",CA,CORELAB,ALLERGY,5.22
70000426,"GLUCAGON, PLASMA",CA,CORELAB,IMMUNOHORMONE,45.0
70000311,"POLVO (F59), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.69
70003374,"MACA (F49), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.49
70005178,"BATATA (F35), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.63
70000290,"PENAS DE GALINHA (E85), IGE RAST, SORO",CA,CORELAB,ALLERGY,6.14
70005301,"TRICLOROACETICO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,3.71
70001065,"CISTINA, QUANTITATIVA, URINA DE 24 HORAS",CA,CORELAB,BIOCHEMISTRY,43.62
70003809,"HERPES SIMPLEX TIPO 1 E 2, PESQUISA, DIVERSOS (XXX), PCR",CA,CORELAB,INFECTIOUS,45.57
70004407,"NOZES (F256), IGE RAST, SORO",CA,CORELAB,ALLERGY,6.18
70005233,"CADMIO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,1.28
70007640,"TESTE DUPLO - 1 TRIMESTRE, DIVERSOS (XXX)",CA,CORELAB,IMMUNOHORMONE,97.81
70004191,"ASPERGILUS FUMIGATUS (M3), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.33
70001076,"AVEIA (F7), IGE RAST, SORO",CA,CORELAB,ALLERGY,5.14
70004329,"GERGELIM (F10), IGE RAST, SORO",CA,CORELAB,ALLERGY,5.29
70000991,"GRUPO TX7-ARVORES (OLIVEIRA, SALGUEIRO, P. BRANCO, EUCALIPTO, ACACIA), IGE, SORO",CA,CORELAB,ALLERGY,5.26
70000078,"METOTREXATE, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: UMOL/L)",CA,TOXICO,THERAPEUTIC DRUG,35.65
70000467,"SIFILIS - TPHA, SORO, HEMAGLUTINACAO",CA,CORELAB,INFECTIOUS,1.31
70004230,"FOLHA DE TABACO (B24) (O201), IGE RAST, SORO",CA,CORELAB,ALLERGY,8.13
70001307,"MYCOPLASMA PNEUMONIAE, ANTICORPOS IGM, SORO",CA,CORELAB,IMMUNOHORMONE,15.02
70004581,"MYCOPLASMA PNEUMONIAE, ANTICORPOS IGG, SORO",CA,CORELAB,IMMUNOHORMONE,11.16
70000297,"PERIPLANETA AMERICANA (RI206), IGE RAST, SORO",CA,CORELAB,ALLERGY,29.7
70000571,"HEMACIAS, PESQUISA, FEZES",CA,COPRO,SPECIAL COPRO,7.72
70004016,"ACIDOS ORGANICOS, QUANTITATIVOS, URINA AMOSTRA ISOLADA",CA,NEONATO,INBORN ERRORS,403.51
70004277,"LEITE DE CABRA (F300) , IGE RAST, SORO",CA,CORELAB,ALLERGY,9.91
70000263,"HEMOGLOBINURIA PAROXISTICA NOTURNA, SANGUE, IMUNOFENOTIP",CA,GENETICS,SPECIAL GENETICS,35.75
70001524,"CORTISOL, SORO, 60 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,6.54
70004607,"ADENOSINA DEAMINASE (ADA), DOSAGEM,LCR",CA,CORELAB,BIOCHEMISTRY,15.31
70004637,"SARAMPO, ANTICORPOS IGM, SORO",CA,CORELAB,INFECTIOUS,9.53
70004941,"IMUNOFENOTIPAGEM PARA CLASSIFICACAO DE LEUCEMIAS , XXX - CITOMETRO DE FLUXO",CA,GENETICS,SPECIAL GENETICS,173.38
70001282,"CATECOLAMINAS FRACIONADAS, PLASMA",CA,CORELAB,BIOCHEMISTRY,32.65
70004281,"ACIDO METILHIPURICO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,26.15
70000897,"ALDOSTERONA, URINA DE 24 HORAS",CA,CORELAB,IMMUNOHORMONE,11.25
70007085,IDENTIFICACAO GENETICA - COMPLEMENTACAO DE PATERNIDADE (DUO OU TRIO),CA,GENETICS,PATERNITY,29.94
70007350,"PERFIL, PLAQUETOPATIA CONGNITA, SANGUE, CITOMETRIA DE FLUXO",CA,HEMATO,CYTOMETRY,160.81
70002865,"ANTICORPOS NEURONAIS, (ANTI-HU, YO, RI, ANFIFISINA, CV2, MA2, MGT-30, AGNA, RECOVERINA), LIQUOR/SORO",CA,CORELAB,IMMUNOHORMONE,243.83
70001479,"HAEMOPHILUS DUCREY, PESQUISA, DIVERSOS (XXX)",CA,MICROBIO,BACTEROSCOPY,13.12
70006755,"HERPES VIRUS 6, ANTICORPOS IGG E IGM, SORO",CA,CORELAB,IMMUNOHORMONE,0.79
70000778,"CENTEIO (F5), IGE RAST, SORO",CA,CORELAB,ALLERGY,5.02
70000214,"HEMOSSEDIMENTACAO 2A HORA, SANGUE",CA,HEMATO,BLOOD COUNT,5.42
70004268,"CANELA (F220), IGE RAST, SORO",CA,CORELAB,ALLERGY,21.85
70002905,"CLEARANCE DE CREATININA, URINA DE 4 HORAS/SORO",CA,CORELAB,BIOCHEMISTRY,0.21
70005188,TIPAGEM PARA HLA CLASSE II - ALTA RESOLUCAO,CA,GENETICS,BIOMOLECULAR,888.11
70002742,"COMPONENTE DA SOJA PR-10 RGLY M 4 (F353), IGE RAST, SORO",CA,CORELAB,ALLERGY,53.77
70002656,"LINFOCITOS CD3+CD4+CD8+CD19+CD45+CD56+CD16, SANGUE, CITOMETRIA DE FLUXO",CA,HEMATO,CYTOMETRY,38.14
70003412,"ENZIMA CONVERSORA DE ANGIOTENSINA, SANGUE, PCR",CA,CORELAB,IMMUNOHORMONE,34.57
70001323,"INSULINA LIVRE, SORO",CA,CORELAB,IMMUNOHORMONE,31.97
70003688,"PLASMODIOS, PESQUISA, SANGUE",CA,HEMATO,HEMATOCYTOLOGY,79.82
70000061,"CALCIO IONICO, SORO, ISE (EXEMPLO DE EXPRESSAO DE RESULTADO: MMOL/L)",CA,CORELAB,BIOCHEMISTRY,1.71
70007965,"PLAQUETAS, ANTICORPOS IGG E IGM, SORO",CA,CORELAB,IMMUNOHORMONE,50.29
70000284,17-HIDROXIPREGNENOLONA 60 MIN APOS XXX,CA,CORELAB,IMMUNOHORMONE,36.92
70004403,"LEISHMANIA, ANTICORPOS IGG, SORO",CA,CORELAB,IMMUNOHORMONE,13.66
70002087,"INIBINA B, SORO",CA,CORELAB,BIOCHEMISTRY,94.09
70004526,"PIMENTA MALAGUETA, (F279), IGE RAST, SORO",CA,CORELAB,ALLERGY,11.46
70006211,"FATOR NECROSE TUMORAL ( TNF), SORO",CA,CORELAB,BIOCHEMISTRY,47.12
70002003,"TRANSLOCACAO 9,22 BCR-ABL, FISH, SANGUE/MEDULA",CA,GENETICS,SPECIAL GENETICS,134.1
70004554,"ISOSPORA BELLI, PESQUISA, FEZES",CA,COPRO,PARASITOLOGY,4.08
70002433,"RARA H 2 AMENDOIM (F423), IGE RAST, SORO",CA,CORELAB,ALLERGY,48.84
70002721,"EXTRACAO DE DNA, DIVERSOS (XXX)",CA,GENETICS,SPECIAL GENETICS,119.73
70004534,"EPSTEIN BAAR VIRUS, QUANTIFICACAO DO DNA, SANGUE, PCR EM TEMPO REAL",CA,GENETICS,BIOMOLECULAR,74.78
70003613,"ZINCO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,2.36
70003481,"PASPALUM NOTATUM (G17), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.88
70000514,"GRUPO EX70-EPITELIOS DE PORQUINHO DA INDIA, DE HAMSTER, DE CAMUNDONGO, DE COELHO, DE RATO, IGE, SORO",CA,CORELAB,ALLERGY,6.57
70000708,"ACIDO HOMOVANILICO, URINA DE 24 HORAS",CA,TOXICO,OCCUPATIONAL,37.89
70003590,"LEUCEMIA MIELOIDE AGUDA, PAINEL 2, FISH, SANGUE/MEDULA",CA,GENETICS,CYTOGENETIC,2.66
70002429,"TRANSLOCACAO 14,11, IGH/CCND1, FISH, MEDULA OSSEA",CA,GENETICS,CYTOGENETIC,100.44
70005902,"RARA H 1 AMENDOIM (F422), IGE RAST, SORO",CA,CORELAB,ALLERGY,58.27
70001170,"COBALTO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,2.19
70001608,"PROFILAGRINA, ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,38.89
70004626,"VITAMINA B5 (PANTOFENATO), DOSAGEM, SORO",CA,TOXICO,VITAMINS,118.62
70002855,"MAGNESIO, URINA AMOSTRA ISOLADA (EXEMPLO DE EXPRESSAO DE RESULTADO: MG/DL)",CA,CORELAB,BIOCHEMISTRY,0.41
70006213,DETECCAO DA MUTACAO V617F NO GENE JAK-2 - MEDULA OSSEA,CA,GENETICS,SPECIAL GENETICS,71.67
70004243,"ARROZ (F9), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.95
70001267,"TIREOGLOBULINA, ASPIRADO DE REGIAO CERVICAL",CA,CORELAB,IMMUNOHORMONE,6.05
70004924,"CORTEX SUPRA ADRENAL, ANTICORPOS, PESQUISA, SORO",CA,CORELAB,IMMUNOHORMONE,33.72
70004605,"3-ALFA ANDROSTENEDIOL GLICURONIDEO, SORO",CA,CORELAB,IMMUNOHORMONE,35.19
70005634,"PARVOVIRUS B19, DIVERSOS (XXX), PCR QUALITATIVO",CA,GENETICS,BIOMOLECULAR,36.45
70003885,"ANALISE MOLECULAR DE POLIMORFISMO 4G/5G NO GENE PAI-1, PCR, SANGUE",CA,GENETICS,SPECIAL GENETICS,38.64
70001587,"CADEIAS LEVES LIVRES KAPPA/LAMBDA EM URINA, DOSAGEM",CA,CORELAB,IMMUNOHORMONE,155.99
70003794,"AMP CICLICO, QUANTITATIVO,URINA DE 24 HORAS",CA,CORELAB,IMMUNOHORMONE,61.82
70000372,"UREIA, URINA AMOSTRA ISOLADA (EXEMPLO DE EXPRESSAO DE RESULT",CA,CORELAB,BIOCHEMISTRY,0.85
70004455,"QUEIJO CHEDDAR (F81), IGE RAST, SORO",CA,CORELAB,ALLERGY,7.42
70000434,PARASITOLOGICO - TAMIZACAO,CA,COPRO,SPECIAL COPRO,3.95
70000607,"STRONGYLOIDES, ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,130.17
70006608,"PAINEL CARDIACO, SANGUE",CA,CORELAB,CARDIAC MARKERS,8.32
70003370,"GENE MT-TK, EPILEPSIA MIOCLONICA TIPO MERRF, SEQUENCIAMENTO, SANGUE",CA,GENETICS,SPECIAL GENETICS,12.28
70006134,"INSTABILIDADE DE MICROSSATLITES (MSI), PAINEL 2, SEQUENCIAM",CA,GENETICS,SPECIAL GENETICS,153.06
70002622,"ACETONA,SORO/PLASMA (EXEMPLO DE EXPRESSAO DE RESULTADO: MG/DL)",CA,TOXICO,DRUG ABUSE,11.68
70008215,PERFIL FECAL,CA,COPRO,SPECIAL COPRO,2.46
70001643,"MYCOBACTERIUM TUBERCULOSIS, ANTICORPOS IGM, SORO",CA,CORELAB,IMMUNOHORMONE,84.63
70001660,"PROLACTINA (BASAL DE PROVA), SORO",CA,CORELAB,IMMUNOHORMONE,0.0
70005966,"RPRU P 4 PROFILINA, (F421), RECOMBINANTE PESSEGO, IGE RAST, SORO",CA,CORELAB,ALLERGY,75.3
70006097,"CELULAS ENDOTELIAIS, ANTICORPOS IGG, SORO",CA,CORELAB,IMMUNOHORMONE,3.16
70004163,"GLICOSE, APOS JANTAR, SORO/PLASMA",CA,CORELAB,BIOCHEMISTRY,0.73
70000916,"SPOROTHRIX SCHENCKII (ESPOROTRICOSE) ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,758.96
70004578,DELECAO 7Q FISH,CA,GENETICS,CYTOGENETIC,134.46
70008987,"CARIOTIPO DE SANGUE (TECNICAS COM BANDAS), PESQUISA CROMOSSO",CA,GENETICS,CYTOGENETIC,30.19
70001401,"ESTRADIOL (E2), SALIVA",CA,CORELAB,IMMUNOHORMONE,26.91
70004481,"COXIELLA BURNETTI (FEBRE Q), ANTICORPOS IGM, SORO, IF",CA,CORELAB,IMMUNOHORMONE,53.19
70001529,"COXIELLA BURNETTI (FEBRE Q), ANTICORPOS IGG, SORO, IF",CA,CORELAB,IMMUNOHORMONE,46.16
70005325,"POLYOMAVIRUS (VIRUS BK) DNA QUANTITATIVO, SORO/PLASMA, PCR, PCR EM TEMPO REAL",CA,GENETICS,BIOMOLECULAR,222.97
70002418,"BERINGELA (F262), IGE RAST, SORO",CA,CORELAB,ALLERGY,44.32
70002790,"ACIDO FITANICO E ACIDO PRISTANICO, SANGUE",CA,CORELAB,BIOCHEMISTRY,164.49
70002574,"INFLIXIMABE, ANTICORPOS, SORO",CA,TOXICO,THERAPEUTIC DRUG,124.22
70001811,"IGVH-CADEIA PESADA DA IMUNOGLOBULINA, ANALISE DA MUTACAO",CA,GENETICS,SPECIAL GENETICS,237.66
70005323,"LINHACA (F333), IGE RAST, SORO",CA,CORELAB,ALLERGY,32.06
70001504,"ACIDO SALICILICO, SORO",CA,CORELAB,BIOCHEMISTRY,31.29
70003828,"NTX - TELOPEPTIDEO DO COLAGENO TIPO I, URINA AMOSTRA ISOLADA",CA,TOXICO,THERAPEUTIC DRUG,144.05
70003611,"EPSTEIN BARR VIRUS NUCLEAR ANTICORPOS IGG, SORO",CA,CORELAB,IMMUNOHORMONE,43.27
70006031,"IMUNOGLOBULINA CADEIA LAMBDA, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: MG/DL)",CA,CORELAB,IMMUNOHORMONE,83.08
70006598,"IMUNOGLOBULINA DE CADEIAS LEVES KAPPA, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: MG/DL)",CA,CORELAB,IMMUNOHORMONE,11.69
70004392,"OSTRA (F290), IGE RAST, SORO",CA,CORELAB,ALLERGY,8.58
70000416,"POLIPEPTIDEO VASOATIVO INTESTINAL (VIP), PLASMA",CA,CORELAB,BIOCHEMISTRY,65.15
70000732,"GRAMA (G2), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.89
70001333,"MELAO (F87), IGE RAST, SORO",CA,CORELAB,ALLERGY,6.93
70004293,"PIRUVATOQUINASE, DOSAGEM, SANGUE",CA,CORELAB,BIOCHEMISTRY,47.48
70002634,"PAINEL VIRAL PARA MIOCARDITES, BIOPSIA DE XXX, PCR",CA,GENETICS,SPECIAL GENETICS,72.07
70001030,"ACANTHAMOEBA SP, PESQUISA, OCULAR",CA,MICROBIO,BACTEROSCOPY,33.14
70002941,"SINDROME MIELOPROLIFERATIVA CRONICA, GENE MPL, PCR, SANGUE/MEDULA",CA,GENETICS,SPECIAL GENETICS,429.29
70001880,"FIBRONECTINA, DOSAGEM, SANGUE",CA,CORELAB,IMMUNOHORMONE,12.61
70001810,"GOMA GUAR, (F246), IGE RAST, SORO",CA,CORELAB,ALLERGY,39.39
70001446,"COCLEA (68KD), ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,562.94
70008111,"PERFIL HORMONAL CRIANA, SORO",CA,CORELAB,IMMUNOHORMONE,3.52
70001924,"HIPEREOSINOFILIA, SINDROME (PDGFRB/ETV6 T (5,12), FISH, SANGUE/MEDULA",CA,GENETICS,SPECIAL GENETICS,2.02
70001705,"HANTAVIRUS, ANTICORPOS IGG E IGM, SORO",CA,CORELAB,IMMUNOHORMONE,278.75
70002454,"HIPEREOSINOFILIA, SINDROME (FIP1L1/PDGFRA, DEL4Q12), FISH, SANGUE/MEDULA",CA,GENETICS,SPECIAL GENETICS,97.11
70002291,"ELETROLITOS, DOSAGEM, FEZES",CA,CORELAB,BIOCHEMISTRY,29.97
70000992,"HLA-DR EM MONOCITOS, QUANTITATIVO, SANGUE TOTAL",CA,GENETICS,HLA,122.49
70000617,"PEROXIDASE, CITOQUIMICA, SANGUE/ MEDULA OSSEA",CA,HEMATO,CYTOMETRY,38.11
70002970,"FATOR XIII (VAL34LEU, GENE F13A1), PCR, SANGUE",CA,GENETICS,SPECIAL GENETICS,90.58
70002151,"CROMATINA X, PESQUISA, SANGUE",CA,MICROBIO,BACTEROSCOPY,18.29
70005533,TORACICO EXTRACARDIACO - BILATERAL- US,RID,ULTRASOUND,GENERAL,75.84
70005304,PROTEINA DE BENCE JONES - URINA AMOSTRA ISOLADA,CA,URINE,ROUTINE,2.05
70002005,MAMOTOMIA POR ESTEREOTAXIA (NAO INCLUI O EXAME DE IMAGEM),RID,MAMMO,INVASIVE PROCEDURE,1257.58
70005463,"HIDRO-RM (URO-RM), INCLUIR EXAME DE BASE",RID,MRI,INTERNAL MEDICINE,307.54
70004882,OBSTETRICA GESTACAO MULTIPLA COM DOPPLER COLORIDO: 03 FETOS - US,RID,ULTRASOUND,FETAL MEDICINE,18.73
70002184,OBSTETRICA GESTACAO MULTIPLA COM DOPPLER COLORIDO: 02 FETOS - US,RID,ULTRASOUND,FETAL MEDICINE,118.67
70001704,ANGIO-TC MEMBRO INFERIOR ESQUERDO,RID,CT SCAN,VASCULAR,237.16
70002242,ANGIO-TC ABDOME SUPERIOR,RID,CT SCAN,VASCULAR,219.22
70005645,ANGIO-TC PELVE,RID,CT SCAN,VASCULAR,241.77
70003107,ANGIO-TC PESCOCO,RID,CT SCAN,VASCULAR,325.98
70005228,FISTULA ARTERIO-VENOSA DIREITA - DOPPLER COLORIDO,RID,ULTRASOUND,DOPPLER,65.13
70005692,DOPPLER OBSTETRICO MORFOLOGICO GEMELAR,RID,ULTRASOUND,FETAL MEDICINE,71.87
70005434,ARTERIAS TEMPORAIS - DOPPLER COLORIDO,RID,ULTRASOUND,DOPPLER,62.42
70003161,ILIACAS - BILATERAL - DOPPLER COLORIDO,RID,ULTRASOUND,DOPPLER,66.55
70006348,MEMBRO SUPERIOR - DIREITO - DOPPLER COLORIDO ARTERIAL,RID,ULTRASOUND,DOPPLER,71.61
70002259,RM CRANIO COM VOLUMETRIA,RID,MRI,NEURAL,461.12
70002602,ANGIO-TC ARTERIAS RENAIS,RID,CT SCAN,VASCULAR,213.5
70002252,ANGIO-TC CRANIO,RID,CT SCAN,VASCULAR,283.45
70002668,ANGIO-TC AORTA TORACICA,RID,CT SCAN,VASCULAR,212.76
70004818,RETOSSIGMOIDOSCOPIA FLEXIVEL,RID,GASTROENT,COLONOSCOPY,124.9
70000554,"CD16, CELULAS NATURAL KILLER, SANGUE, CITOMETRIA DE FLUXO",CA,HEMATO,CYTOMETRY,3.91
70001894,"IGG - IMUNOGLOBULINA G, SORO E LIQUOR",CA,CORELAB,IMMUNOHORMONE,3.22
70008329,"CATECOLAMINAS FRACIONADAS, PLASMA",CA,CORELAB,BIOCHEMISTRY,8.65
70002178,ESTRUTURAS SUPERFICIAIS - BRACO DIREITO - US,RID,ULTRASOUND,SKELETAL MUSCLE,69.52
70003384,TC PUNHO ESQUERDO,RID,CT SCAN,SKELETAL MUSCLE,188.08
70004844,ESCAPULA - DIREITO - RX,RID,X-RAY,CONVENTIONAL,84.43
70000862,"CLOSTRIDIUM DIFFICILE TOXIGENICO, PESQUISA XXX, DNA",CA,GENETICS,BIOMOLECULAR,103.34
70002882,PERFUSAO CEREBRAL - CINTILOGRAFIA,RID,INTERNAL,SCINTILOGRAPHY,325.5
70003382,TC PUNHO DIREITO,RID,CT SCAN,SKELETAL MUSCLE,192.97
70002052,ARTICULACAO ESTERNOCLAVICULAR - ESQUERDA - RX,RID,X-RAY,CONVENTIONAL,48.43
70005641,TC ARTICULACAO SACRO ILIACAS,RID,CT SCAN,SKELETAL MUSCLE,217.73
70002431,"PERFIL COMPLETO DE GASOMETRIA E ELETROLITOS, SANGUE VENOSO",CA,CORELAB,BIOCHEMISTRY,3.86
70003435,ANGIO-RM PESCOCO ARTERIAL/VENOSO,RID,MRI,VASCULAR,272.82
70005036,"IDENTIFICACAO DE BACTERIAS, SECRECAO URETRAL, CULTURA MANUAL",CA,MICROBIO,CULTURE,5.52
70001293,"LEPTOSPIRA, ANTICORPOS IGG, SORO",CA,CORELAB,IMMUNOHORMONE,12.29
70000394,"OSMOLALIDADE, SORO",CA,CORELAB,BIOCHEMISTRY,6.1
70000698,"ACTINA, ANTICORPOS, PESQUISA, SORO, IF",CA,CORELAB,IMMUNOHORMONE,7.58
70006415,SEIOS DA FACE - 4 INCIDENCIAS - RX,RID,X-RAY,CONVENTIONAL,58.15
70002148,PERNA - DIREITO - RX,RID,X-RAY,CONVENTIONAL,64.72
70005501,PERNA - ESQUERDO - RX,RID,X-RAY,CONVENTIONAL,71.28
70006433,OBSTETRICA GESTACAO MULTIPLA: 2 FETOS - US,RID,ULTRASOUND,FETAL MEDICINE,85.16
70003404,RM PROSTATA,RID,MRI,INTERNAL MEDICINE,363.24
70000141,"FOSFATASE ACIDA FRACAO PROSTATICA, SORO",CA,CORELAB,BIOCHEMISTRY,3.14
70003097,TC PE ESQUERDO,RID,CT SCAN,SKELETAL MUSCLE,201.34
70002593,TC JOELHO DIREITO,RID,CT SCAN,SKELETAL MUSCLE,240.65
70004551,CARIOTIPO DE MEDULA (TECNICAS COM BANDAS),CA,GENETICS,SPECIAL GENETICS,153.54
70006577,TESTE FUNCIONAL - LH (HORMONIO LUTEINIZANTE) + FSH (H. FOLICULO ESTIMULANTE) APOS LHRH,CA,CORELAB,IMMUNOHORMONE,4.82
70004852,TORAX - 3 INCIDENCIAS - RX,RID,X-RAY,CONVENTIONAL,65.99
70007110,IDENTIFICACAO GENETICA - MATERNIDADE DUO,CA,GENETICS,PATERNITY,49.52
70004910,"BACTERIAS ANAEROBIAS, SANGUE, HEMOCULTURA AUTOMATIZADA",CA,MICROBIO,CULTURE,7.3
70003387,"PROTEINAS, ELETROFORESE, URINA DE 24 HORAS",CA,CORELAB,ELECTROPHORESIS,10.4
70000471,"PRO-CALCITONINA, DOSAGEM, SORO",CA,CORELAB,IMMUNOHORMONE,74.28
70000895,"CROSS MATCH (PROVA CRUZADA DE HISTOCOMPATIBILIDADE PARA FERTILIDADE), SORO",CA,GENETICS,BIOMOLECULAR,51.8
70006186,CURVA GLICO-INSULINEMICA (8 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,2.13
70005811,RM PESCOCO,RID,MRI,HEAD AND NECK,371.62
70008083,"GENE IDH E REGIÆO 1P19Q, AN LISE PRA GLIOMAS, MLPA, SANGUE/T",CA,GENETICS,SPECIAL GENETICS,274.76
70004005,"DISTROFIA MIOTONICA TIPO 2 EXPANSAO, SANGUE, ANALISE POR DNA",CA,GENETICS,SPECIAL GENETICS,24.79
70007131,"SINDROME (REGIAO 1P36), MICRODELECAO 1P36, MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,144.97
70008610,"EXOMA CL¡NICO, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,293.37
70007218,"SINDROME DE WAGR (REGIAO 11P13), MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,62.11
70002780,"ESCLEROSE TUBEROSA (TSC1, TSC2), MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,72.38
70006687,"S¡NDROME DE MARFAN TIPO 1, GENE FBN1, MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,110.7
70007606,"GENE IDS, MUCOPOLISSACARIDOSE TIPO 2 - DOENA DE HUNT",CA,GENETICS,SPECIAL GENETICS,356.29
70005483,"GENE COL1A1, SEQUENCIAMENTO, SANGUE",CA,GENETICS,SPECIAL GENETICS,481.29
70007608,"GENE ABCD1, ADRENOLEUCODISTROFIA, SEQUENCIAMENTO(NGS), SANGU",CA,GENETICS,SPECIAL GENETICS,366.39
70007902,BIOPSIA LIQUIDA - DETECAO DE MUTAOES ACIONAVEIS EM 14 GENE,CA,GENETICS,SPECIAL GENETICS,511.18
70007621,"GENE PTPN11, ESTUDO MOLECULAR SINDROME NOONAN, SEQUENCIAMENT",CA,GENETICS,SPECIAL GENETICS,376.81
